province,year,month,month_name,parameter,value
BENGKULU,2020,3,MAR,T2M_MIN,23.87
BENGKULU,2020,4,APR,T2M_MIN,23.78
BENGKULU,2020,5,MAY,T2M_MIN,23.72
BENGKULU,2020,6,JUN,T2M_MIN,23.52
BENGKULU,2020,7,JUL,T2M_MIN,22.23
BENGKULU,2020,8,AUG,T2M_MIN,22.23
BENGKULU,2020,9,SEP,T2M_MIN,23.08
BENGKULU,2020,10,OCT,T2M_MIN,23.13
BENGKULU,2020,11,NOV,T2M_MIN,22.86
BENGKULU,2020,12,DEC,T2M_MIN,22.81
BENGKULU,2021,1,JAN,T2M_MIN,23.04
BENGKULU,2021,2,FEB,T2M_MIN,22.65
BENGKULU,2021,3,MAR,T2M_MIN,21.47
BENGKULU,2021,4,APR,T2M_MIN,22.84
BENGKULU,2021,5,MAY,T2M_MIN,24.1
BENGKULU,2021,6,JUN,T2M_MIN,23.36
BENGKULU,2021,7,JUL,T2M_MIN,21.88
BENGKULU,2021,8,AUG,T2M_MIN,22.63
BENGKULU,2021,9,SEP,T2M_MIN,22.37
BENGKULU,2021,10,OCT,T2M_MIN,22.73
BENGKULU,2021,11,NOV,T2M_MIN,22.68
BENGKULU,2021,12,DEC,T2M_MIN,23.12
BENGKULU,2022,1,JAN,T2M_MIN,23.28
BENGKULU,2022,2,FEB,T2M_MIN,22.95
BENGKULU,2022,3,MAR,T2M_MIN,23.15
BENGKULU,2022,4,APR,T2M_MIN,23.81
BENGKULU,2022,5,MAY,T2M_MIN,24.06
BENGKULU,2022,6,JUN,T2M_MIN,23.46
BENGKULU,2022,7,JUL,T2M_MIN,23.06
BENGKULU,2022,8,AUG,T2M_MIN,23.4
BENGKULU,2022,9,SEP,T2M_MIN,22.9
BENGKULU,2022,10,OCT,T2M_MIN,22.51
BENGKULU,2022,11,NOV,T2M_MIN,22.63
BENGKULU,2022,12,DEC,T2M_MIN,22.92
BENGKULU,2023,1,JAN,T2M_MIN,22.98
BENGKULU,2023,2,FEB,T2M_MIN,22.87
BENGKULU,2023,3,MAR,T2M_MIN,23.33
BENGKULU,2023,4,APR,T2M_MIN,23.76
BENGKULU,2023,5,MAY,T2M_MIN,24.5
BENGKULU,2023,6,JUN,T2M_MIN,24.13
BENGKULU,2023,7,JUL,T2M_MIN,23.88
BENGKULU,2023,8,AUG,T2M_MIN,22.99
BENGKULU,2023,9,SEP,T2M_MIN,21.82
BENGKULU,2023,10,OCT,T2M_MIN,22.37
BENGKULU,2023,11,NOV,T2M_MIN,22.59
BENGKULU,2023,12,DEC,T2M_MIN,22.96
BENGKULU,2024,1,JAN,T2M_MIN,23.58
BENGKULU,2024,2,FEB,T2M_MIN,24.24
BENGKULU,2024,3,MAR,T2M_MIN,24.17
BENGKULU,2024,4,APR,T2M_MIN,24.92
BENGKULU,2024,5,MAY,T2M_MIN,25.35
BENGKULU,2024,6,JUN,T2M_MIN,23.33
BENGKULU,2024,7,JUL,T2M_MIN,23.37
BENGKULU,2024,8,AUG,T2M_MIN,23.34
BENGKULU,2024,9,SEP,T2M_MIN,22.94
BENGKULU,2024,10,OCT,T2M_MIN,23.16
BENGKULU,2024,11,NOV,T2M_MIN,23.33
BENGKULU,2024,12,DEC,T2M_MIN,23.29
LAMPUNG,2010,1,JAN,PRECTOTCORR,8.04
LAMPUNG,2010,2,FEB,PRECTOTCORR,8.54
LAMPUNG,2010,3,MAR,PRECTOTCORR,8.91
LAMPUNG,2010,4,APR,PRECTOTCORR,1.79
LAMPUNG,2010,5,MAY,PRECTOTCORR,4.22
LAMPUNG,2010,6,JUN,PRECTOTCORR,7.36
LAMPUNG,2010,7,JUL,PRECTOTCORR,6.3
LAMPUNG,2010,8,AUG,PRECTOTCORR,3.91
LAMPUNG,2010,9,SEP,PRECTOTCORR,7.65
LAMPUNG,2010,10,OCT,PRECTOTCORR,4.2
LAMPUNG,2010,11,NOV,PRECTOTCORR,7.2
LAMPUNG,2010,12,DEC,PRECTOTCORR,8.69
LAMPUNG,2011,1,JAN,PRECTOTCORR,12.75
LAMPUNG,2011,2,FEB,PRECTOTCORR,5.38
LAMPUNG,2011,3,MAR,PRECTOTCORR,5.85
LAMPUNG,2011,4,APR,PRECTOTCORR,4.31
LAMPUNG,2011,5,MAY,PRECTOTCORR,4.01
LAMPUNG,2011,6,JUN,PRECTOTCORR,1.85
LAMPUNG,2011,7,JUL,PRECTOTCORR,2.07
LAMPUNG,2011,8,AUG,PRECTOTCORR,0.03
LAMPUNG,2011,9,SEP,PRECTOTCORR,0.29
LAMPUNG,2011,10,OCT,PRECTOTCORR,3.89
LAMPUNG,2011,11,NOV,PRECTOTCORR,4.38
LAMPUNG,2011,12,DEC,PRECTOTCORR,5.0
LAMPUNG,2012,1,JAN,PRECTOTCORR,7.8
LAMPUNG,2012,2,FEB,PRECTOTCORR,6.28
LAMPUNG,2012,3,MAR,PRECTOTCORR,4.85
LAMPUNG,2012,4,APR,PRECTOTCORR,7.04
LAMPUNG,2012,5,MAY,PRECTOTCORR,3.14
LAMPUNG,2012,6,JUN,PRECTOTCORR,1.57
LAMPUNG,2012,7,JUL,PRECTOTCORR,0.6
LAMPUNG,2012,8,AUG,PRECTOTCORR,0.89
LAMPUNG,2012,9,SEP,PRECTOTCORR,1.14
LAMPUNG,2012,10,OCT,PRECTOTCORR,5.29
LAMPUNG,2012,11,NOV,PRECTOTCORR,3.28
LAMPUNG,2012,12,DEC,PRECTOTCORR,17.36
LAMPUNG,2013,1,JAN,PRECTOTCORR,17.9
LAMPUNG,2013,2,FEB,PRECTOTCORR,10.09
LAMPUNG,2013,3,MAR,PRECTOTCORR,5.9
LAMPUNG,2013,4,APR,PRECTOTCORR,7.45
LAMPUNG,2013,5,MAY,PRECTOTCORR,5.91
LAMPUNG,2013,6,JUN,PRECTOTCORR,2.41
LAMPUNG,2013,7,JUL,PRECTOTCORR,7.8
LAMPUNG,2013,8,AUG,PRECTOTCORR,1.54
LAMPUNG,2013,9,SEP,PRECTOTCORR,1.44
LAMPUNG,2013,10,OCT,PRECTOTCORR,9.24
LAMPUNG,2013,11,NOV,PRECTOTCORR,8.3
LAMPUNG,2013,12,DEC,PRECTOTCORR,13.32
LAMPUNG,2014,1,JAN,PRECTOTCORR,8.08
LAMPUNG,2014,2,FEB,PRECTOTCORR,14.2
LAMPUNG,2014,3,MAR,PRECTOTCORR,11.97
LAMPUNG,2014,4,APR,PRECTOTCORR,4.53
LAMPUNG,2014,5,MAY,PRECTOTCORR,3.39
LAMPUNG,2014,6,JUN,PRECTOTCORR,2.81
LAMPUNG,2014,7,JUL,PRECTOTCORR,2.98
LAMPUNG,2014,8,AUG,PRECTOTCORR,3.15
LAMPUNG,2014,9,SEP,PRECTOTCORR,0.18
LAMPUNG,2014,10,OCT,PRECTOTCORR,2.35
LAMPUNG,2014,11,NOV,PRECTOTCORR,8.36
LAMPUNG,2014,12,DEC,PRECTOTCORR,8.97
LAMPUNG,2015,1,JAN,PRECTOTCORR,8.52
LAMPUNG,2015,2,FEB,PRECTOTCORR,11.88
LAMPUNG,2015,3,MAR,PRECTOTCORR,8.58
LAMPUNG,2015,4,APR,PRECTOTCORR,9.14
LAMPUNG,2015,5,MAY,PRECTOTCORR,2.01
LAMPUNG,2015,6,JUN,PRECTOTCORR,1.8
LAMPUNG,2015,7,JUL,PRECTOTCORR,2.2
LAMPUNG,2015,8,AUG,PRECTOTCORR,0.72
LAMPUNG,2015,9,SEP,PRECTOTCORR,1.02
LAMPUNG,2015,10,OCT,PRECTOTCORR,0.27
LAMPUNG,2015,11,NOV,PRECTOTCORR,2.84
LAMPUNG,2015,12,DEC,PRECTOTCORR,10.32
LAMPUNG,2016,1,JAN,PRECTOTCORR,9.36
LAMPUNG,2016,2,FEB,PRECTOTCORR,13.16
LAMPUNG,2016,3,MAR,PRECTOTCORR,11.27
LAMPUNG,2016,4,APR,PRECTOTCORR,6.78
LAMPUNG,2016,5,MAY,PRECTOTCORR,5.01
LAMPUNG,2016,6,JUN,PRECTOTCORR,4.19
LAMPUNG,2016,7,JUL,PRECTOTCORR,3.99
LAMPUNG,2016,8,AUG,PRECTOTCORR,2.94
LAMPUNG,2016,9,SEP,PRECTOTCORR,6.71
LAMPUNG,2016,10,OCT,PRECTOTCORR,4.58
LAMPUNG,2016,11,NOV,PRECTOTCORR,9.24
LAMPUNG,2016,12,DEC,PRECTOTCORR,7.21
LAMPUNG,2017,1,JAN,PRECTOTCORR,7.12
LAMPUNG,2017,2,FEB,PRECTOTCORR,13.97
LAMPUNG,2017,3,MAR,PRECTOTCORR,4.9
LAMPUNG,2017,4,APR,PRECTOTCORR,7.1
LAMPUNG,2017,5,MAY,PRECTOTCORR,5.21
LAMPUNG,2017,6,JUN,PRECTOTCORR,2.39
LAMPUNG,2017,7,JUL,PRECTOTCORR,2.34
LAMPUNG,2017,8,AUG,PRECTOTCORR,1.18
LAMPUNG,2017,9,SEP,PRECTOTCORR,3.37
LAMPUNG,2017,10,OCT,PRECTOTCORR,3.02
LAMPUNG,2017,11,NOV,PRECTOTCORR,8.49
LAMPUNG,2017,12,DEC,PRECTOTCORR,9.83
LAMPUNG,2018,1,JAN,PRECTOTCORR,5.24
LAMPUNG,2018,2,FEB,PRECTOTCORR,13.36
LAMPUNG,2018,3,MAR,PRECTOTCORR,12.24
LAMPUNG,2018,4,APR,PRECTOTCORR,8.16
LAMPUNG,2018,5,MAY,PRECTOTCORR,3.96
LAMPUNG,2018,6,JUN,PRECTOTCORR,4.08
LAMPUNG,2018,7,JUL,PRECTOTCORR,0.39
LAMPUNG,2018,8,AUG,PRECTOTCORR,1.11
LAMPUNG,2018,9,SEP,PRECTOTCORR,1.57
LAMPUNG,2018,10,OCT,PRECTOTCORR,2.5
LAMPUNG,2018,11,NOV,PRECTOTCORR,5.77
LAMPUNG,2018,12,DEC,PRECTOTCORR,5.21
LAMPUNG,2019,1,JAN,PRECTOTCORR,11.0
LAMPUNG,2019,2,FEB,PRECTOTCORR,9.86
LAMPUNG,2019,3,MAR,PRECTOTCORR,11.4
LAMPUNG,2019,4,APR,PRECTOTCORR,9.06
LAMPUNG,2019,5,MAY,PRECTOTCORR,2.79
LAMPUNG,2019,6,JUN,PRECTOTCORR,1.71
LAMPUNG,2019,7,JUL,PRECTOTCORR,2.28
LAMPUNG,2019,8,AUG,PRECTOTCORR,0.11
LAMPUNG,2019,9,SEP,PRECTOTCORR,0.12
LAMPUNG,2019,10,OCT,PRECTOTCORR,1.83
LAMPUNG,2019,11,NOV,PRECTOTCORR,1.78
LAMPUNG,2019,12,DEC,PRECTOTCORR,8.92
LAMPUNG,2020,1,JAN,PRECTOTCORR,18.86
LAMPUNG,2020,2,FEB,PRECTOTCORR,9.22
LAMPUNG,2020,3,MAR,PRECTOTCORR,14.34
LAMPUNG,2020,4,APR,PRECTOTCORR,9.7
LAMPUNG,2020,5,MAY,PRECTOTCORR,6.13
LAMPUNG,2020,6,JUN,PRECTOTCORR,8.94
LAMPUNG,2020,7,JUL,PRECTOTCORR,4.72
LAMPUNG,2020,8,AUG,PRECTOTCORR,5.51
LAMPUNG,2020,9,SEP,PRECTOTCORR,3.74
LAMPUNG,2020,10,OCT,PRECTOTCORR,4.58
LAMPUNG,2020,11,NOV,PRECTOTCORR,5.39
LAMPUNG,2020,12,DEC,PRECTOTCORR,9.49
LAMPUNG,2021,1,JAN,PRECTOTCORR,10.82
LAMPUNG,2021,2,FEB,PRECTOTCORR,11.0
LAMPUNG,2021,3,MAR,PRECTOTCORR,5.87
LAMPUNG,2021,4,APR,PRECTOTCORR,6.7
LAMPUNG,2021,5,MAY,PRECTOTCORR,2.83
LAMPUNG,2021,6,JUN,PRECTOTCORR,2.71
LAMPUNG,2021,7,JUL,PRECTOTCORR,1.79
LAMPUNG,2021,8,AUG,PRECTOTCORR,3.74
LAMPUNG,2021,9,SEP,PRECTOTCORR,5.5
LAMPUNG,2021,10,OCT,PRECTOTCORR,5.12
LAMPUNG,2021,11,NOV,PRECTOTCORR,12.37
LAMPUNG,2021,12,DEC,PRECTOTCORR,8.15
LAMPUNG,2022,1,JAN,PRECTOTCORR,10.18
LAMPUNG,2022,2,FEB,PRECTOTCORR,7.98
LAMPUNG,2022,3,MAR,PRECTOTCORR,4.5
LAMPUNG,2022,4,APR,PRECTOTCORR,7.54
LAMPUNG,2022,5,MAY,PRECTOTCORR,7.57
LAMPUNG,2022,6,JUN,PRECTOTCORR,4.93
LAMPUNG,2022,7,JUL,PRECTOTCORR,2.91
LAMPUNG,2022,8,AUG,PRECTOTCORR,4.44
LAMPUNG,2022,9,SEP,PRECTOTCORR,2.85
LAMPUNG,2022,10,OCT,PRECTOTCORR,6.34
LAMPUNG,2022,11,NOV,PRECTOTCORR,4.94
LAMPUNG,2022,12,DEC,PRECTOTCORR,6.95
LAMPUNG,2023,1,JAN,PRECTOTCORR,10.01
LAMPUNG,2023,2,FEB,PRECTOTCORR,7.33
LAMPUNG,2023,3,MAR,PRECTOTCORR,8.43
LAMPUNG,2023,4,APR,PRECTOTCORR,3.57
LAMPUNG,2023,5,MAY,PRECTOTCORR,4.61
LAMPUNG,2023,6,JUN,PRECTOTCORR,4.88
LAMPUNG,2023,7,JUL,PRECTOTCORR,7.11
LAMPUNG,2023,8,AUG,PRECTOTCORR,1.88
LAMPUNG,2023,9,SEP,PRECTOTCORR,0.14
LAMPUNG,2023,10,OCT,PRECTOTCORR,0.24
LAMPUNG,2023,11,NOV,PRECTOTCORR,3.67
LAMPUNG,2023,12,DEC,PRECTOTCORR,4.88
LAMPUNG,2024,1,JAN,PRECTOTCORR,9.04
LAMPUNG,2024,2,FEB,PRECTOTCORR,8.12
LAMPUNG,2024,3,MAR,PRECTOTCORR,10.33
LAMPUNG,2024,4,APR,PRECTOTCORR,8.53
LAMPUNG,2024,5,MAY,PRECTOTCORR,5.63
LAMPUNG,2024,6,JUN,PRECTOTCORR,4.75
LAMPUNG,2024,7,JUL,PRECTOTCORR,3.09
LAMPUNG,2024,8,AUG,PRECTOTCORR,1.49
LAMPUNG,2024,9,SEP,PRECTOTCORR,2.39
LAMPUNG,2024,10,OCT,PRECTOTCORR,2.16
LAMPUNG,2024,11,NOV,PRECTOTCORR,8.81
LAMPUNG,2024,12,DEC,PRECTOTCORR,7.46
LAMPUNG,2010,1,JAN,RH2M,85.47
LAMPUNG,2010,2,FEB,RH2M,86.48
LAMPUNG,2010,3,MAR,RH2M,87.1
LAMPUNG,2010,4,APR,RH2M,85.82
LAMPUNG,2010,5,MAY,RH2M,89.17
LAMPUNG,2010,6,JUN,RH2M,87.98
LAMPUNG,2010,7,JUL,RH2M,86.66
LAMPUNG,2010,8,AUG,RH2M,86.36
LAMPUNG,2010,9,SEP,RH2M,85.2
LAMPUNG,2010,10,OCT,RH2M,86.76
LAMPUNG,2010,11,NOV,RH2M,87.02
LAMPUNG,2010,12,DEC,RH2M,86.78
LAMPUNG,2011,1,JAN,RH2M,86.25
LAMPUNG,2011,2,FEB,RH2M,85.66
LAMPUNG,2011,3,MAR,RH2M,87.18
LAMPUNG,2011,4,APR,RH2M,86.68
LAMPUNG,2011,5,MAY,RH2M,86.56
LAMPUNG,2011,6,JUN,RH2M,85.6
LAMPUNG,2011,7,JUL,RH2M,82.43
LAMPUNG,2011,8,AUG,RH2M,73.88
LAMPUNG,2011,9,SEP,RH2M,71.89
LAMPUNG,2011,10,OCT,RH2M,76.27
LAMPUNG,2011,11,NOV,RH2M,78.44
LAMPUNG,2011,12,DEC,RH2M,82.15
LAMPUNG,2012,1,JAN,RH2M,83.42
LAMPUNG,2012,2,FEB,RH2M,85.21
LAMPUNG,2012,3,MAR,RH2M,84.54
LAMPUNG,2012,4,APR,RH2M,86.4
LAMPUNG,2012,5,MAY,RH2M,83.54
LAMPUNG,2012,6,JUN,RH2M,83.03
LAMPUNG,2012,7,JUL,RH2M,77.0
LAMPUNG,2012,8,AUG,RH2M,72.23
LAMPUNG,2012,9,SEP,RH2M,72.46
LAMPUNG,2012,10,OCT,RH2M,77.74
LAMPUNG,2012,11,NOV,RH2M,81.02
LAMPUNG,2012,12,DEC,RH2M,86.16
LAMPUNG,2013,1,JAN,RH2M,87.68
LAMPUNG,2013,2,FEB,RH2M,87.07
LAMPUNG,2013,3,MAR,RH2M,85.24
LAMPUNG,2013,4,APR,RH2M,87.84
LAMPUNG,2013,5,MAY,RH2M,88.3
LAMPUNG,2013,6,JUN,RH2M,86.05
LAMPUNG,2013,7,JUL,RH2M,87.37
LAMPUNG,2013,8,AUG,RH2M,84.04
LAMPUNG,2013,9,SEP,RH2M,81.22
LAMPUNG,2013,10,OCT,RH2M,80.61
LAMPUNG,2013,11,NOV,RH2M,85.14
LAMPUNG,2013,12,DEC,RH2M,86.83
LAMPUNG,2014,1,JAN,RH2M,86.53
LAMPUNG,2014,2,FEB,RH2M,86.08
LAMPUNG,2014,3,MAR,RH2M,86.72
LAMPUNG,2014,4,APR,RH2M,87.16
LAMPUNG,2014,5,MAY,RH2M,85.69
LAMPUNG,2014,6,JUN,RH2M,85.75
LAMPUNG,2014,7,JUL,RH2M,84.24
LAMPUNG,2014,8,AUG,RH2M,80.54
LAMPUNG,2014,9,SEP,RH2M,72.06
LAMPUNG,2014,10,OCT,RH2M,72.14
LAMPUNG,2014,11,NOV,RH2M,81.42
LAMPUNG,2014,12,DEC,RH2M,86.44
LAMPUNG,2015,1,JAN,RH2M,85.73
LAMPUNG,2015,2,FEB,RH2M,85.6
LAMPUNG,2015,3,MAR,RH2M,85.42
LAMPUNG,2015,4,APR,RH2M,86.96
LAMPUNG,2015,5,MAY,RH2M,85.6
LAMPUNG,2015,6,JUN,RH2M,84.36
LAMPUNG,2015,7,JUL,RH2M,79.78
LAMPUNG,2015,8,AUG,RH2M,75.11
LAMPUNG,2015,9,SEP,RH2M,70.2
LAMPUNG,2015,10,OCT,RH2M,69.17
LAMPUNG,2015,11,NOV,RH2M,73.8
LAMPUNG,2015,12,DEC,RH2M,83.08
LAMPUNG,2016,1,JAN,RH2M,85.28
LAMPUNG,2016,2,FEB,RH2M,86.49
LAMPUNG,2016,3,MAR,RH2M,86.97
LAMPUNG,2016,4,APR,RH2M,88.16
LAMPUNG,2016,5,MAY,RH2M,87.49
LAMPUNG,2016,6,JUN,RH2M,85.38
LAMPUNG,2016,7,JUL,RH2M,86.42
LAMPUNG,2016,8,AUG,RH2M,83.45
LAMPUNG,2016,9,SEP,RH2M,84.85
LAMPUNG,2016,10,OCT,RH2M,85.91
LAMPUNG,2016,11,NOV,RH2M,86.07
LAMPUNG,2016,12,DEC,RH2M,85.16
LAMPUNG,2017,1,JAN,RH2M,85.74
LAMPUNG,2017,2,FEB,RH2M,87.97
LAMPUNG,2017,3,MAR,RH2M,85.25
LAMPUNG,2017,4,APR,RH2M,87.98
LAMPUNG,2017,5,MAY,RH2M,87.43
LAMPUNG,2017,6,JUN,RH2M,86.41
LAMPUNG,2017,7,JUL,RH2M,85.91
LAMPUNG,2017,8,AUG,RH2M,80.37
LAMPUNG,2017,9,SEP,RH2M,75.71
LAMPUNG,2017,10,OCT,RH2M,81.08
LAMPUNG,2017,11,NOV,RH2M,83.04
LAMPUNG,2017,12,DEC,RH2M,85.7
LAMPUNG,2018,1,JAN,RH2M,84.71
LAMPUNG,2018,2,FEB,RH2M,86.46
LAMPUNG,2018,3,MAR,RH2M,86.32
LAMPUNG,2018,4,APR,RH2M,86.42
LAMPUNG,2018,5,MAY,RH2M,86.3
LAMPUNG,2018,6,JUN,RH2M,86.5
LAMPUNG,2018,7,JUL,RH2M,82.5
LAMPUNG,2018,8,AUG,RH2M,76.6
LAMPUNG,2018,9,SEP,RH2M,74.95
LAMPUNG,2018,10,OCT,RH2M,75.19
LAMPUNG,2018,11,NOV,RH2M,82.49
LAMPUNG,2018,12,DEC,RH2M,82.57
LAMPUNG,2019,1,JAN,RH2M,84.21
LAMPUNG,2019,2,FEB,RH2M,85.42
LAMPUNG,2019,3,MAR,RH2M,85.85
LAMPUNG,2019,4,APR,RH2M,86.1
LAMPUNG,2019,5,MAY,RH2M,86.1
LAMPUNG,2019,6,JUN,RH2M,85.19
LAMPUNG,2019,7,JUL,RH2M,81.65
LAMPUNG,2019,8,AUG,RH2M,74.0
LAMPUNG,2019,9,SEP,RH2M,69.24
LAMPUNG,2019,10,OCT,RH2M,71.35
LAMPUNG,2019,11,NOV,RH2M,72.48
LAMPUNG,2019,12,DEC,RH2M,77.51
LAMPUNG,2020,1,JAN,RH2M,86.29
LAMPUNG,2020,2,FEB,RH2M,86.61
LAMPUNG,2020,3,MAR,RH2M,86.99
LAMPUNG,2020,4,APR,RH2M,86.84
LAMPUNG,2020,5,MAY,RH2M,87.91
LAMPUNG,2020,6,JUN,RH2M,87.17
LAMPUNG,2020,7,JUL,RH2M,86.43
LAMPUNG,2020,8,AUG,RH2M,85.8
LAMPUNG,2020,9,SEP,RH2M,85.12
LAMPUNG,2020,10,OCT,RH2M,85.8
LAMPUNG,2020,11,NOV,RH2M,83.35
LAMPUNG,2020,12,DEC,RH2M,85.24
LAMPUNG,2021,1,JAN,RH2M,86.11
LAMPUNG,2021,2,FEB,RH2M,86.91
LAMPUNG,2021,3,MAR,RH2M,85.49
LAMPUNG,2021,4,APR,RH2M,86.08
LAMPUNG,2021,5,MAY,RH2M,87.36
LAMPUNG,2021,6,JUN,RH2M,86.31
LAMPUNG,2021,7,JUL,RH2M,82.91
LAMPUNG,2021,8,AUG,RH2M,81.44
LAMPUNG,2021,9,SEP,RH2M,83.27
LAMPUNG,2021,10,OCT,RH2M,82.7
LAMPUNG,2021,11,NOV,RH2M,86.91
LAMPUNG,2021,12,DEC,RH2M,85.45
LAMPUNG,2022,1,JAN,RH2M,87.27
LAMPUNG,2022,2,FEB,RH2M,85.75
LAMPUNG,2022,3,MAR,RH2M,85.24
LAMPUNG,2022,4,APR,RH2M,85.54
LAMPUNG,2022,5,MAY,RH2M,87.52
LAMPUNG,2022,6,JUN,RH2M,87.25
LAMPUNG,2022,7,JUL,RH2M,85.54
LAMPUNG,2022,8,AUG,RH2M,86.1
LAMPUNG,2022,9,SEP,RH2M,85.46
LAMPUNG,2022,10,OCT,RH2M,86.17
LAMPUNG,2022,11,NOV,RH2M,85.74
LAMPUNG,2022,12,DEC,RH2M,84.34
LAMPUNG,2023,1,JAN,RH2M,86.88
LAMPUNG,2023,2,FEB,RH2M,85.84
LAMPUNG,2023,3,MAR,RH2M,86.7
LAMPUNG,2023,4,APR,RH2M,86.47
LAMPUNG,2023,5,MAY,RH2M,86.31
LAMPUNG,2023,6,JUN,RH2M,86.8
LAMPUNG,2023,7,JUL,RH2M,86.22
LAMPUNG,2023,8,AUG,RH2M,82.89
LAMPUNG,2023,9,SEP,RH2M,74.12
LAMPUNG,2023,10,OCT,RH2M,70.34
LAMPUNG,2023,11,NOV,RH2M,77.43
LAMPUNG,2023,12,DEC,RH2M,79.33
LAMPUNG,2024,1,JAN,RH2M,86.16
LAMPUNG,2024,2,FEB,RH2M,86.24
LAMPUNG,2024,3,MAR,RH2M,86.48
LAMPUNG,2024,4,APR,RH2M,87.73
LAMPUNG,2024,5,MAY,RH2M,87.08
LAMPUNG,2024,6,JUN,RH2M,85.71
LAMPUNG,2024,7,JUL,RH2M,83.62
LAMPUNG,2024,8,AUG,RH2M,79.93
LAMPUNG,2024,9,SEP,RH2M,75.15
LAMPUNG,2024,10,OCT,RH2M,73.99
LAMPUNG,2024,11,NOV,RH2M,82.8
LAMPUNG,2024,12,DEC,RH2M,84.72
LAMPUNG,2010,1,JAN,T2M,25.89
LAMPUNG,2010,2,FEB,T2M,26.5
LAMPUNG,2010,3,MAR,T2M,26.37
LAMPUNG,2010,4,APR,T2M,26.75
LAMPUNG,2010,5,MAY,T2M,26.7
LAMPUNG,2010,6,JUN,T2M,25.95
LAMPUNG,2010,7,JUL,T2M,25.68
LAMPUNG,2010,8,AUG,T2M,25.78
LAMPUNG,2010,9,SEP,T2M,25.99
LAMPUNG,2010,10,OCT,T2M,25.57
LAMPUNG,2010,11,NOV,T2M,25.66
LAMPUNG,2010,12,DEC,T2M,25.09
LAMPUNG,2011,1,JAN,T2M,25.36
LAMPUNG,2011,2,FEB,T2M,25.81
LAMPUNG,2011,3,MAR,T2M,25.45
LAMPUNG,2011,4,APR,T2M,25.99
LAMPUNG,2011,5,MAY,T2M,26.12
LAMPUNG,2011,6,JUN,T2M,25.86
LAMPUNG,2011,7,JUL,T2M,25.78
LAMPUNG,2011,8,AUG,T2M,26.47
LAMPUNG,2011,9,SEP,T2M,26.87
LAMPUNG,2011,10,OCT,T2M,26.91
LAMPUNG,2011,11,NOV,T2M,26.89
LAMPUNG,2011,12,DEC,T2M,26.57
LAMPUNG,2012,1,JAN,T2M,25.85
LAMPUNG,2012,2,FEB,T2M,25.93
LAMPUNG,2012,3,MAR,T2M,25.86
LAMPUNG,2012,4,APR,T2M,25.85
LAMPUNG,2012,5,MAY,T2M,26.51
LAMPUNG,2012,6,JUN,T2M,26.14
LAMPUNG,2012,7,JUL,T2M,26.17
LAMPUNG,2012,8,AUG,T2M,26.69
LAMPUNG,2012,9,SEP,T2M,26.68
LAMPUNG,2012,10,OCT,T2M,26.91
LAMPUNG,2012,11,NOV,T2M,26.91
LAMPUNG,2012,12,DEC,T2M,26.05
LAMPUNG,2013,1,JAN,T2M,25.72
LAMPUNG,2013,2,FEB,T2M,25.82
LAMPUNG,2013,3,MAR,T2M,26.46
LAMPUNG,2013,4,APR,T2M,26.26
LAMPUNG,2013,5,MAY,T2M,26.3
LAMPUNG,2013,6,JUN,T2M,26.15
LAMPUNG,2013,7,JUL,T2M,25.46
LAMPUNG,2013,8,AUG,T2M,25.66
LAMPUNG,2013,9,SEP,T2M,26.27
LAMPUNG,2013,10,OCT,T2M,26.6
LAMPUNG,2013,11,NOV,T2M,25.88
LAMPUNG,2013,12,DEC,T2M,25.71
LAMPUNG,2014,1,JAN,T2M,25.45
LAMPUNG,2014,2,FEB,T2M,25.85
LAMPUNG,2014,3,MAR,T2M,26.36
LAMPUNG,2014,4,APR,T2M,26.27
LAMPUNG,2014,5,MAY,T2M,26.8
LAMPUNG,2014,6,JUN,T2M,26.31
LAMPUNG,2014,7,JUL,T2M,26.02
LAMPUNG,2014,8,AUG,T2M,26.25
LAMPUNG,2014,9,SEP,T2M,27.14
LAMPUNG,2014,10,OCT,T2M,27.74
LAMPUNG,2014,11,NOV,T2M,26.78
LAMPUNG,2014,12,DEC,T2M,25.82
LAMPUNG,2015,1,JAN,T2M,25.67
LAMPUNG,2015,2,FEB,T2M,25.84
LAMPUNG,2015,3,MAR,T2M,26.08
LAMPUNG,2015,4,APR,T2M,26.18
LAMPUNG,2015,5,MAY,T2M,26.35
LAMPUNG,2015,6,JUN,T2M,26.03
LAMPUNG,2015,7,JUL,T2M,26.05
LAMPUNG,2015,8,AUG,T2M,26.7
LAMPUNG,2015,9,SEP,T2M,27.06
LAMPUNG,2015,10,OCT,T2M,27.96
LAMPUNG,2015,11,NOV,T2M,28.19
LAMPUNG,2015,12,DEC,T2M,26.81
LAMPUNG,2016,1,JAN,T2M,26.93
LAMPUNG,2016,2,FEB,T2M,26.45
LAMPUNG,2016,3,MAR,T2M,26.89
LAMPUNG,2016,4,APR,T2M,26.78
LAMPUNG,2016,5,MAY,T2M,26.89
LAMPUNG,2016,6,JUN,T2M,26.35
LAMPUNG,2016,7,JUL,T2M,26.08
LAMPUNG,2016,8,AUG,T2M,26.1
LAMPUNG,2016,9,SEP,T2M,26.23
LAMPUNG,2016,10,OCT,T2M,25.73
LAMPUNG,2016,11,NOV,T2M,26.11
LAMPUNG,2016,12,DEC,T2M,25.95
LAMPUNG,2017,1,JAN,T2M,25.9
